L,Are you answering these questions for yourself - or are you answering on behalf someone else who has the medical problem,,,,,,,,,,,,,,,,Respondent answering on behalf of,,0
,,right ear,225,56,8,24,,,,,,,,,,,,,
,,left side of nose,259,63,7,12,,,,,,,,,,,,,
,,right side of nose,242,63,7,12,,,,,,,,,,,,,
,,left side of upper lip,260,76,8,4,,,,,,,,,,,,,
,,left side of lower lip,260,82,6,5,,,,,,,,,,,,,
,,right side of upper lip,248,76,8,5,,,,,,,,,,,,,
,,right side of lower lip,247,82,6,5,,,,,,,,,,,,,
,,left side of lower face,266,78,15,15,,,,,,,,,,,,,
,,right side of lower face,229,78,15,15,,,,,,,,,,,,,
,,midline nose,252,60,7,14,,,,,,,,,,,,,
,,midline upper lip,252,75,8,8,,,,,,,,,,,,,
,,midline lower lip,253,84,8,1,,,,,,,,,,,,,
,,chin,245,82,20,10,,,,,,,,,,,,,
,,right side of upper neck,236,93,9,13,,,,,,,,,,,,,
,,right side of lower neck,234,105,11,16,,,,,,,,,,,,,
,,midline upper neck,248,93,12,12,,,,,,,,,,,,,
,,midline lower neck,248,105,13,12,,,,,,,,,,,,,
,,leftside of upper neck,264,92,9,13,,,,,,,,,,,,,
,,leftside of lower neck,264,105,9,13,,,,,,,,,,,,,
,,Midline scalp,460,17,21,34,,,,,,,,,,,,,
,,left scalp,440,17,21,34,,,,,,,,,,,,,
,,right scalp,480,17,21,34,,,,,,,,,,,,,
,,Occiput midline area - rear of skull,460,50,20,32,,,,,,,,,,,,,
,,Occiput left area - rear of skull,440,50,20,32,,,,,,,,,,,,,
,,Occiput right area - rear of skull,480,50,20,32,,,,,,,,,,,,,
,,Neck spine  midline,460,82,21,37,,,,,,,,,,,,,
,,Neck back right,480,82,21,37,,,,,,,,,,,,,
,,Neck back left,448,82,21,37,,,,,,,,,,,,,
,,Right scalp,564,12,71,20,,,,,,,,,,,,,
,,Right forehead,622,32,14,18,,,,,,,,,,,,,
,,Right temporal area,592,32,30,18,,,,,,,,,,,,,
,,Right upper rear of head,566,32,26,18,,,,,,,,,,,,,
,,Right eye,622,56,9,8,,,,,,,,,,,,,
,,Right eye area,616,50,18,16,,,,,,,,,,,,,
,,Right in front of the ear,602,50,15,27,,,,,,,,,,,,,
,,Right ear,589,50,11,27,,,,,,,,,,,,,
,,Right lower rear of head - Occiput area,612,76,25,27,,,,,,,,,,,,,
,,Right upper lip,630,76,10,7,,,,,,,,,,,,,
,,Right cheek - upper,617,64,16,12,,,,,,,,,,,,,
,,Right cheek - lower,617,75,15,8,,,,,,,,,,,,,
,,Right upper neck immediately below jaw - front,604,89,9,7,,,,,,,,,,,,,
,,Right upper neck immediately below jaw - middle,598,86,6,10,,,,,,,,,,,,,
,,Right upper neck immediately below jaw - rear,591,76,10,17,,,,,,,,,,,,,
,,Neck spine right side,575,76,18,41,,,,,,,,,,,,,
,,Right collar bone area,599,86,36,19,,,,,,,,,,,,,
,,Left scalp,96,12,71,20,,,,,,,,,,,,,
,,Left forehead,96,32,14,18,,,,,,,,,,,,,
,,Left temporal area,110,32,30,18,,,,,,,,,,,,,
,,Left upper rear of head,142,32,26,18,,,,,,,,,,,,,
,,Left eye,99,56,9,8,,,,,,,,,,,,,
,,Left eye area,98,50,18,16,,,,,,,,,,,,,
,,Left in front of the ear,114,50,15,27,,,,,,,,,,,,,
,,Left ear,131,50,11,27,,,,,,,,,,,,,
,,Left lower rear of head - Occiput area,141,76,25,27,,,,,,,,,,,,,
,,Left upper lip,93,76,10,7,,,,,,,,,,,,,
,,Left cheek - upper,99,64,16,12,,,,,,,,,,,,,
,,Left cheek - lower,99,75,15,8,,,,,,,,,,,,,
,,Left upper neck immediately below jaw - front,117,89,9,7,,,,,,,,,,,,,
,,Left upper neck immediately below jaw - middle,126,86,6,10,,,,,,,,,,,,,
,,Left upper neck immediately below jaw - rear,132,76,10,17,,,,,,,,,,,,,
,,Neck spine Left side,140,76,18,41,,,,,,,,,,,,,
,,Left collar bone area,101,86,36,19,,,,,,,,,,,,,
HM,On the following diagram please indicate the most severe position of the headache # female,,,,,,,,,,,,,,,,Most severe position of headache,,
,,Midline scalp,243,25,16,20,,,,,,,,,,,,,
,,left scalp,259,25,19,20,,,,,,,,,,,,,
,,right scalp,224,25,19,20,,,,,,,,,,,,,
,,Midline forehead,243,44,16,11,,,,,,,,,,,,,
,,Bridge of nose,248,56,8,8,,,,,,,,,,,,,
,,left forehead,259,44,21,13,,,,,,,,,,,,,
,,right forehead,224,44,21,13,,,,,,,,,,,,,
,,left eye area,256,56,17,14,,,,,,,,,,,,,
,,right eye area,230,56,17,14,,,,,,,,,,,,,
,,left eye,256,62,14,7,,,,,,,,,,,,,
,,right eye,234,62,14,7,,,,,,,,,,,,,
,,left upper cheek,262,69,8,8,,,,,,,,,,,,,
,,right upper cheek,234,69,8,8,,,,,,,,,,,,,
,,left ear,274,56,9,22,,,,,,,,,,,,,
,,right ear,220,56,9,22,,,,,,,,,,,,,
,,left side of nose,256,68,7,10,,,,,,,,,,,,,
,,right side of nose,241,68,7,10,,,,,,,,,,,,,
,,left side of upper lip,256,80,3,5,,,,,,,,,,,,,
,,left side of lower lip,256,88,3,5,,,,,,,,,,,,,
,,right side of upper lip,246,80,3,5,,,,,,,,,,,,,
,,right side of lower lip,246,88,3,5,,,,,,,,,,,,,
,,left side of lower face,260,80,15,12,,,,,,,,,,,,,
,,right side of lower face,228,80,15,12,,,,,,,,,,,,,
,,midline nose,249,64,8,17,,,,,,,,,,,,,
,,midline upper lip,249,80,3,5,,,,,,,,,,,,,
,,midline lower lip,249,88,3,5,,,,,,,,,,,,,
,,chin,238,91,25,6,,,,,,,,,,,,,
,,right side of upper neck,230,98,15,12,,,,,,,,,,,,,
,,midline upper neck,245,98,15,12,,,,,,,,,,,,,
,,leftside of upper neck,260,98,15,12,,,,,,,,,,,,,
,,Midline scalp,447,23,17,33,,,,,,,,,,,,,
,,left scalp,426,23,17,34,,,,,,,,,,,,,
,,right scalp,463,23,20,32,,,,,,,,,,,,,
,,left ear back of,426,56,5,16,,,,,,,,,,,,,
,,right ear back of,478,56,5,16,,,,,,,,,,,,,
,,Occiput midline area - rear of skull,447,56,15,24,,,,,,,,,,,,,
,,Occiput left area - rear of skull,431,56,17,24,,,,,,,,,,,,,
,,Occiput right area - rear of skull,462,56,17,24,,,,,,,,,,,,,
,,Right scalp,544,22,65,20,,,,,,,,,,,,,
,,Right forehead,595,44,14,13,,,,,,,,,,,,,
,,Right temporal area,563,44,28,13,,,,,,,,,,,,,
,,Right upper rear of head,544,44,24,13,,,,,,,,,,,,,
,,Right eye,592,60,12,7,,,,,,,,,,,,,
,,Right eye area,589,56,16,13,,,,,,,,,,,,,
,,Right in front of the ear,573,56,16,22,,,,,,,,,,,,,
,,Right ear,562,56,9,22,,,,,,,,,,,,,
,,Right lower rear of head - Occiput area,544,56,22,22,,,,,,,,,,,,,
,,Right side of nose,603,62,9,18,,,,,,,,,,,,,
,,Right cheek - upper,588,67,17,11,,,,,,,,,,,,,
,,Right upper lip,598,80,8,7,,,,,,,,,,,,,
,,Right cheek - lower,572,67,26,10,,,,,,,,,,,,,
,,Right side of chin,594,90,8,7,,,,,,,,,,,,,
,,Right side of jaw,579,87,12,9,,,,,,,,,,,,,
,,Right upper neck immediately below angle of jaw - ,572,92,8,4,,,,,,,,,,,,,
,,Left scalp,95,22,65,20,,,,,,,,,,,,,
,,Left forehead,95,44,14,13,,,,,,,,,,,,,
,,Left temporal area,109,44,28,13,,,,,,,,,,,,,
,,Left upper rear of head,136,44,24,13,,,,,,,,,,,,,
,,Left eye,101,60,12,7,,,,,,,,,,,,,
,,Left eye area,99,56,16,13,,,,,,,,,,,,,
,,Left in front of the ear,115,56,16,22,,,,,,,,,,,,,
,,Left ear,130,56,9,22,,,,,,,,,,,,,
,,Left lower rear of head - Occiput area,138,56,22,22,,,,,,,,,,,,,
,,left side of nose,90,62,9,18,,,,,,,,,,,,,
,,Left cheek - upper,99,67,17,11,,,,,,,,,,,,,
,,Left upper lip,96,80,8,7,,,,,,,,,,,,,
,,Left cheek - lower,105,67,26,10,,,,,,,,,,,,,
,,Left side of chin,101,90,8,7,,,,,,,,,,,,,
,,Left side of jaw,108,87,12,9,,,,,,,,,,,,,
,,Left upper neck immediately below angle of jaw - ,122,92,8,4,,,,,,,,,,,,,
HM,On the following diagram please indicate where the headache is noticeable at all # male only for options 1 -3 indicating current headache,,,,,,,,,,,,,,,,Position headache is noticeable at all,,
,,left scalp,264,18,21,24,,,,,,,,,,,,,
,,right scalp,227,18,23,24,,,,,,,,,,,,,
,,Midline forehead,248,41,13,12,,,,,,,,,,,,,
,,Bridge of nose,251,52,10,7,,,,,,,,,,,,,
,,left forehead,263,40,22,11,,,,,,,,,,,,,
,,right forehead,227,42,22,10,,,,,,,,,,,,,
,,left eye area,260,64,22,10,,,,,,,,,,,,,
,,right eye area,228,56,22,10,,,,,,,,,,,,,
,,left eye,261,57,12,6,,,,,,,,,,,,,
,,right eye,238,57,12,6,,,,,,,,,,,,,
,,left cheek,265,64,16,14,,,,,,,,,,,,,
,,right cheek,230,68,16,14,,,,,,,,,,,,,
,,left ear,282,56,8,24,,,,,,,,,,,,,
,,right ear,225,56,8,24,,,,,,,,,,,,,
,,left side of nose,259,63,7,12,,,,,,,,,,,,,
,,right side of nose,242,63,7,12,,,,,,,,,,,,,
,,left side of upper lip,260,76,8,4,,,,,,,,,,,,,
,,left side of lower lip,260,82,6,5,,,,,,,,,,,,,
,,right side of upper lip,248,76,8,5,,,,,,,,,,,,,
,,right side of lower lip,247,82,6,5,,,,,,,,,,,,,
,,left side of lower face,266,78,15,15,,,,,,,,,,,,,
,,right side of lower face,229,78,15,15,,,,,,,,,,,,,
,,midline nose,252,60,7,14,,,,,,,,,,,,,
,,midline upper lip,252,75,8,8,,,,,,,,,,,,,
,,midline lower lip,253,84,8,1,,,,,,,,,,,,,
,,chin,245,82,20,10,,,,,,,,,,,,,
,,right side of upper neck,236,93,9,13,,,,,,,,,,,,,
,,right side of lower neck,234,105,11,16,,,,,,,,,,,,,
,,midline upper neck,248,93,12,12,,,,,,,,,,,,,
,,midline lower neck,248,105,13,12,,,,,,,,,,,,,
,,leftside of upper neck,264,92,9,13,,,,,,,,,,,,,
,,leftside of lower neck,264,105,9,13,,,,,,,,,,,,,
,,Midline scalp,460,17,21,34,,,,,,,,,,,,,
,,left scalp,440,17,21,34,,,,,,,,,,,,,
,,right scalp,480,17,21,34,,,,,,,,,,,,,
,,Occiput midline area - rear of skull,460,50,20,32,,,,,,,,,,,,,
,,Occiput left area - rear of skull,440,50,20,32,,,,,,,,,,,,,
,,Occiput right area - rear of skull,480,50,20,32,,,,,,,,,,,,,
,,Neck spine  midline,460,82,21,37,,,,,,,,,,,,,
,,Neck back right,480,82,21,37,,,,,,,,,,,,,
,,Neck back left,448,82,21,37,,,,,,,,,,,,,
,,Right scalp,564,12,71,20,,,,,,,,,,,,,
,,Right forehead,622,32,14,18,,,,,,,,,,,,,
,,Right temporal area,592,32,30,18,,,,,,,,,,,,,
,,Right upper rear of head,566,32,26,18,,,,,,,,,,,,,
,,Right eye,622,56,9,8,,,,,,,,,,,,,
,,Right eye area,616,50,18,16,,,,,,,,,,,,,
,,Right in front of the ear,602,50,15,27,,,,,,,,,,,,,
,,Right ear,589,50,11,27,,,,,,,,,,,,,
,,Right lower rear of head - Occiput area,612,76,25,27,,,,,,,,,,,,,
,,Right upper lip,630,76,10,7,,,,,,,,,,,,,
,,Right cheek - upper,617,64,16,12,,,,,,,,,,,,,
,,Right cheek - lower,617,75,15,8,,,,,,,,,,,,,
,,Right upper neck immediately below jaw - front,604,89,9,7,,,,,,,,,,,,,
,,Right upper neck immediately below jaw - middle,598,86,6,10,,,,,,,,,,,,,
,,Right upper neck immediately below jaw - rear,591,76,10,17,,,,,,,,,,,,,
,,Neck spine right side,575,76,18,41,,,,,,,,,,,,,
,,Right collar bone area,599,86,36,19,,,,,,,,,,,,,
,,Left scalp,96,12,71,20,,,,,,,,,,,,,
,,Left forehead,96,32,14,18,,,,,,,,,,,,,
,,Left temporal area,110,32,30,18,,,,,,,,,,,,,
,,Left upper rear of head,142,32,26,18,,,,,,,,,,,,,
,,Left eye,99,56,9,8,,,,,,,,,,,,,
,,Left eye area,98,50,18,16,,,,,,,,,,,,,
,,Left in front of the ear,114,50,15,27,,,,,,,,,,,,,
,,Left ear,131,50,11,27,,,,,,,,,,,,,
,,Left lower rear of head - Occiput area,141,76,25,27,,,,,,,,,,,,,
,,Left upper lip,93,76,10,7,,,,,,,,,,,,,
,,Left cheek - upper,99,64,16,12,,,,,,,,,,,,,
,,Left cheek - lower,99,75,15,8,,,,,,,,,,,,,
,,Left upper neck immediately below jaw - front,117,89,9,7,,,,,,,,,,,,,
,,Left upper neck immediately below jaw - middle,126,86,6,10,,,,,,,,,,,,,
,,Left upper neck immediately below jaw - rear,132,76,10,17,,,,,,,,,,,,,
,,Neck spine Left side,140,76,18,41,,,,,,,,,,,,,
,,Left collar bone area,101,86,36,19,,,,,,,,,,,,,
HM,On the following diagram please indicate where the headache is noticeable at all # female only for options 1 -3 indicating current headache,,,,,,,,,,,,,,,,Position headache is noticeable at all,,
,,Midline scalp,243,25,16,20,,,,,,,,,,,,,
,,left scalp,259,25,19,20,,,,,,,,,,,,,
,,right scalp,224,25,19,20,,,,,,,,,,,,,
,,Midline forehead,243,44,16,11,,,,,,,,,,,,,
,,Bridge of nose,248,56,8,8,,,,,,,,,,,,,
,,left forehead,259,44,21,13,,,,,,,,,,,,,
,,right forehead,224,44,21,13,,,,,,,,,,,,,
,,left eye area,256,56,17,14,,,,,,,,,,,,,
,,right eye area,230,56,17,14,,,,,,,,,,,,,
,,left eye,256,62,14,7,,,,,,,,,,,,,
,,right eye,234,62,14,7,,,,,,,,,,,,,
,,left upper cheek,262,69,8,8,,,,,,,,,,,,,
,,right upper cheek,234,69,8,8,,,,,,,,,,,,,
,,left ear,274,56,9,22,,,,,,,,,,,,,
,,right ear,220,56,9,22,,,,,,,,,,,,,
,,left side of nose,256,68,7,10,,,,,,,,,,,,,
,,right side of nose,241,68,7,10,,,,,,,,,,,,,
,,left side of upper lip,256,80,3,5,,,,,,,,,,,,,
,,left side of lower lip,256,88,3,5,,,,,,,,,,,,,
,,right side of upper lip,246,80,3,5,,,,,,,,,,,,,
,,right side of lower lip,246,88,3,5,,,,,,,,,,,,,
,,left side of lower face,260,80,15,12,,,,,,,,,,,,,
,,right side of lower face,228,80,15,12,,,,,,,,,,,,,
,,midline nose,249,64,8,17,,,,,,,,,,,,,
,,midline upper lip,249,80,3,5,,,,,,,,,,,,,
,,midline lower lip,249,88,3,5,,,,,,,,,,,,,
,,chin,238,91,25,6,,,,,,,,,,,,,
,,right side of upper neck,230,98,15,12,,,,,,,,,,,,,
,,midline upper neck,245,98,15,12,,,,,,,,,,,,,
,,leftside of upper neck,260,98,15,12,,,,,,,,,,,,,
,,Midline scalp,447,23,17,33,,,,,,,,,,,,,
,,left scalp,426,23,17,34,,,,,,,,,,,,,
,,right scalp,463,23,20,32,,,,,,,,,,,,,
,,left ear back of,426,56,5,16,,,,,,,,,,,,,
,,right ear back of,478,56,5,16,,,,,,,,,,,,,
,,Occiput midline area - rear of skull,447,56,15,24,,,,,,,,,,,,,
,,Occiput left area - rear of skull,431,56,17,24,,,,,,,,,,,,,
,,Occiput right area - rear of skull,462,56,17,24,,,,,,,,,,,,,
,,Right scalp,544,22,65,20,,,,,,,,,,,,,
,,Right forehead,595,44,14,13,,,,,,,,,,,,,
,,Right temporal area,563,44,28,13,,,,,,,,,,,,,
,,Right upper rear of head,544,44,24,13,,,,,,,,,,,,,
,,Right eye,592,60,12,7,,,,,,,,,,,,,
,,Right eye area,589,56,16,13,,,,,,,,,,,,,
,,Right in front of the ear,573,56,16,22,,,,,,,,,,,,,
,,Right ear,562,56,9,22,,,,,,,,,,,,,
,,Right lower rear of head - Occiput area,544,56,22,22,,,,,,,,,,,,,
,,Right side of nose,603,62,9,18,,,,,,,,,,,,,
,,Right cheek - upper,588,67,17,11,,,,,,,,,,,,,
,,Right upper lip,598,80,8,7,,,,,,,,,,,,,
,,Right cheek - lower,572,67,26,10,,,,,,,,,,,,,
,,Right side of chin,594,90,8,7,,,,,,,,,,,,,
,,Right side of jaw,579,87,12,9,,,,,,,,,,,,,
,,Right upper neck immediately below angle of jaw - ,572,92,8,4,,,,,,,,,,,,,
,,Left scalp,95,22,65,20,,,,,,,,,,,,,
,,Left forehead,95,44,14,13,,,,,,,,,,,,,
,,Left temporal area,109,44,28,13,,,,,,,,,,,,,
,,Left upper rear of head,136,44,24,13,,,,,,,,,,,,,
,,Left eye,101,60,12,7,,,,,,,,,,,,,
,,Left eye area,99,56,16,13,,,,,,,,,,,,,
,,Left in front of the ear,115,56,16,22,,,,,,,,,,,,,
,,Left ear,130,56,9,22,,,,,,,,,,,,,
,,Left lower rear of head - Occiput area,138,56,22,22,,,,,,,,,,,,,
,,left side of nose,90,62,9,18,,,,,,,,,,,,,
,,Left cheek - upper,99,67,17,11,,,,,,,,,,,,,
,,Left upper lip,96,80,8,7,,,,,,,,,,,,,
,,Left cheek - lower,105,67,26,10,,,,,,,,,,,,,
,,Left side of chin,101,90,8,7,,,,,,,,,,,,,
,,Left side of jaw,108,87,12,9,,,,,,,,,,,,,
,,Left upper neck immediately below angle of jaw - ,122,92,8,4,,,,,,,,,,,,,
LM,During ANY PREVIOUS headaches on which side of of the head has the headache ever been present (Tick all that apply ),,,,,,,,,,,,,,,,Position of previous headaches,,
,,On the right side of the head only,,,,,,,,,,,,,,,,,
,,On the left side of the head only,,,,,,,,,,,,,,,,,
,,On both sides of the head,,,,,,,,,,,,,,,,,
,,In the mid line of the head only,,,,,,,,,,,,,,,,,
LM,Please describe the character of the headache pain. Tick any descriptions that apply,,,,,,,,,,,,,,,,Character of headache pain,,
,,Throbbing pain,,,,,,,,,,,,,,,,,
,,Stabbing pain,,,,,,,,,,,,,,,,,
,,Dull and deep pain,,,,,,,,,,,,,,,,,
,,Tight band,,,,,,,,,,,,,,,,,
,,Sharp pain,,,,,,,,,,,,,,,,,
,,"Burning pain, ",,,,,,,,,,,,,,,,,
,,Pain caused by the skin being too sensitive ,,,,,,,,,,,,,,,,,
,,Pins and needles type pain ,,,,,,,,,,,,,,,,,
,,Other type of pain,,,,,,,,,,,,,,,,,
T,,,Details of other type of pain,,,,,,,,,,,,,,Other type of pain details,,
,,,,text,,,,,,,,,,,,,,,
L,How much does the affected area skin feel tender to touch,,,,,,,,,,,,,,,,How tender to touch skin,,
,,very tender,,,,,,,,,,,,,,,,,
,,slightly tender,,,,,,,,,,,,,,,,,
,,not tender,,,,,,,,,,,,,,,,,
LMV,Which if any of the following features is also associated with the headache,,,,,,,,,,,,,,,,Other features associated with headache,,
,,Nausea,,,,,,,,,,,,,,,,,
,,Vomiting,,,,,,,,,,,,,,,,,
,,Dizziness,,,,,,,,,,,,,,,,,
,,Watering of the eye,,,,,,,,,,,,,,,,,
,,Other eye problems,,,,,,,,,,,,,,,,,
LMV,,,Type of eye problems,,,,,,,,,,,,,,Type of eye problem,,
,,,,Finding ordinary light too strong,,,,,,,,,,,,,,,
,,,,Seeing flashing or flickering lights,,,,,,,,,,,,,,,
,,,,Seeing zig zag lines,,,,,,,,,,,,,,,
,,,,Blurred vision,,,,,,,,,,,,,,,
,,,,Small blind areas in visual field,,,,,,,,,,,,,,,
,,,,Temporary blindness,,,,,,,,,,,,,,,
,,Blocked nose or nasal discharge,,,,,,,,,,,,,,,,,
,,Mood or behaviour change,,,,,,,,,,,,,,,,,
LMV,,,Type of mood or behaviour change,,,,,,,,,,,,,,Type of mood or behaviour change,,
,,,,Being confused,,,,,,,,,,,,,,,
,,,,Memory loss,,,,,,,,,,,,,,,
,,,,Poor concentration,,,,,,,,,,,,,,,
,,"Changes in touch hearing, speech or coordination",,,,,,,,,,,,,,,,,
LMV,,,"Type of change in touch, hearing, speech or coordination",,,,,,,,,,,,,,Type of neurological change,,
,,,,Numbness,,,,,,,,,,,,,,,
,,,,Feeling pins and needles,,,,,,,,,,,,,,,
,,,,Tremor or shaking ,,,,,,,,,,,,,,,
,,,,Weakness or paralysis of limb or part,,,,,,,,,,,,,,,
,,,,Problems with being able to speak,,,,,,,,,,,,,,,
,,,,Finding ordinary sounds too loud ,,,,,,,,,,,,,,,
,,,,Finding ordinary smells too strong ,,,,,,,,,,,,,,,
,,,,Slurred speech,,,,,,,,,,,,,,,
,,,,Problems with co-ordination,,,,,,,,,,,,,,,
,,,,"Other changes in touch, hearing, speech or coordination",,,,,,,,,,,,,,,
T,,,,,"Details of changes in touch, hearing, speech or coordination",,,,,,,,,,,,Details of other neurological changes,,
,,,,,,text,,,,,,,,,,,,,
,,Other symptoms,,,,,,,,,,,,,,,,,
T,,,Details of other symptoms,,,,,,,,,,,,,,,,
,,,,text,,,,,,,,,,,,,,,
L,How often do you have a headache,,,,,,,,,,,,,,,How often does this person have a headache,Headache frequency,,
,,This is the first episode ever,,,,,,,,,,,,,,,,,
,,The last episode was more than 2 years ago # needs to exclude if age is < 2 year old,,,,,,,,,,,,,,,,,
,,The last episode was between 1 - 2 years ago # needs to exclude if age is < 2 years old,,,,,,,,,,,,,,,,,
,,The last episode was between 6 months - 1 year ago# needs to exclude if age is < 1 year old,,,,,,,,,,,,,,,,,
,,The last episode was 3 - 6 months ago # needs to exclude if age is < 6 months old,,,,,,,,,,,,,,,,,
,,The last episode was  1 - 3 months ago # needs to exclude if age is < 3 months old ,,,,,,,,,,,,,,,,,
,,The last episode was under 1 month ago # needs to exclude if age is < 1 month old,,,,,,,,,,,,,,,,,
L,"Thinking back to the previous headache before this one, for how long did the previous headache last # only ask this if  answer to how severe is no headache",,,,,,,,,,,,,,,,Duration of previous headache,,
,,Less than 1 last hour,,,,,,,,,,,,,,,,,
,,1 -  6 hours ,,,,,,,,,,,,,,,,,
,,6 - 12 hours ,,,,,,,,,,,,,,,,,
,,12 - 24 hours ,,,,,,,,,,,,,,,,,
,,24 - 48 hours ,,,,,,,,,,,,,,,,,
,,2 - 3 days ,,,,,,,,,,,,,,,,,
,,4 - 6 days ,,,,,,,,,,,,,,,,,
,,More than 7 days,,,,,,,,,,,,,,,,,
N,On how many days has there been headaches in the past 14 days,,,,,,,,,,,,,,,,Number of headache days in last 14 days,,
,,number,,,,,,,,,,,,,,,,,
LMV,Is there any particular pattern when the headache occurs,,,,,,,,,,,,,,,,Headache pattern,,
,,There is no obvious pattern as to when the headache occurs,,,,,,,,,,,,,,,,,
,,At a similar time of the day or night,,,,,,,,,,,,,,,,,
LM,,,Which time during the day or night,,,,,,,,,,,,,,Diurnal variation,,
,,,,morning,,,,,,,,,,,,,,,
,,,,noon,,,,,,,,,,,,,,,
,,,,afternoon,,,,,,,,,,,,,,,
,,,,evening,,,,,,,,,,,,,,,
,,,,at night,,,,,,,,,,,,,,,
,,At a similar time in the menstrual cycle # females 10 - 50 only,,,,,,,,,,,,,,,,,
LM,,,When in the menstrual cycle ,,,,,,,,,,,,,,menstrual cycle variation,,
,,,,before onset of period,,,,,,,,,,,,,,,
,,,,during period,,,,,,,,,,,,,,,
,,,,soon after onset of period,,,,,,,,,,,,,,,
,,On a particular pattern of day or group of days,,,,,,,,,,,,,,,,,
LMV,,,On which day or days of the week,,,,,,,,,,,,,,Days of week variation,,
,,,,Monday,,,,,,,,,,,,,,,
,,,,Tuesday,,,,,,,,,,,,,,,
,,,,Wednesday,,,,,,,,,,,,,,,
,,,,Thursday,,,,,,,,,,,,,,,
,,,,Friday,,,,,,,,,,,,,,,
,,,,Saturday,,,,,,,,,,,,,,,
,,,,Sunday,,,,,,,,,,,,,,,
LMV,,,On some other pattern of days,,,,,,,,,,,,,,Other temporal pattern,,
,,,,Holiday days,,,,,,,,,,,,,,,
,,,,Some other pattern of day,,,,,,,,,,,,,,,
,,,,,Details of pattern of days,,,,,,,,,,,,further temporal pattern details,,
,,,,,,text,,,,,,,,,,,,,
,,"Periods of times when there are frequent clusters of headaches following each other within a short period of time, every 1 - 2 weeks, which are followed by long intervals without headaches",,,,,,,,,,,,,,,,,
LMV,Are there any of the following trigger factors which can start the headache,,,,,,,,,,,,,,,,Triggers,,
,,being hungry,,,,,,,,,,,,,,,,,
,,certain foods,,,,,,,,,,,,,,,,,
LM,,,which foods,,,,,,,,,,,,,,food triggers,,
,,,,"chocolate, ",,,,,,,,,,,,,,,
,,,,"cheese, ",,,,,,,,,,,,,,,
,,,,Other type of food or drink ,,,,,,,,,,,,,,,
T,,,,,Type of  other food or drink,,,,,,,,,,,,Other food triggers,,
,,,,,,Free Text,,,,,,,,,,,,,
,,certain alcoholic drinks,,,,,,,,,,,,,,,,,
LM,,,Type of alcoholic drinks,,,,,,,,,,,,,,alcoholic drink triggers,,
,,,,red wine,,,,,,,,,,,,,,,
,,,,other wine,,,,,,,,,,,,,,,
,,caffeine,,,,,,,,,,,,,,,,,
,,absence of caffeine,,,,,,,,,,,,,,,,,
,,Being tired,,,,,,,,,,,,,,,,,
,,Being stressed,,,,,,,,,,,,,,,,,
,,Relaxation after stress,,,,,,,,,,,,,,,,,
,,Sleep deprivation,,,,,,,,,,,,,,,,,
L,,,Reason you cannot sleep,,,,,,,,,,,,,Reason the person cannot sleep,Insomnia factors,,
,,,,Sleep deprivation due to external factors,,,,,,,,,,,,,,,
T,,,,,Which sleep deprivation external factors,,,,,,,,,,,,External factors,,
,,,,,,Free Text,,,,,,,,,,,,,
,,,,Not being able to sleep - insomnia,,,,,,,,,,,,,,,
,,Sleeping too much,,,,,,,,,,,,,,,,,
,,Loud noises,,,,,,,,,,,,,,,,,
,,Bright lights or flickering lights,,,,,,,,,,,,,,,,,
,,Certain smells,,,,,,,,,,,,,,,,,
T,,,Which smells cause this,,,,,,,,,,,,,,odours trigger details,,
,,,, free text ,,,,,,,,,,,,,,,
,,Exercise ,,,,,,,,,,,,,,,,,
,,Getting hungry ,,,,,,,,,,,,,,,,,
,,Being dehydrated,,,,,,,,,,,,,,,,,
LMV,Which if any of the following movements or body position make the headache worse,,,,,,,,,,,,,,,,Exacerbating movements or positions,,
,,Standing up,,,,,,,,,,,,,,,,,
,,Lying down,,,,,,,,,,,,,,,,,
,,Head rocking,,,,,,,,,,,,,,,,,
,,Walking,,,,,,,,,,,,,,,,,
,,Running,,,,,,,,,,,,,,,,,
,,None of the above,,,,,,,,,,,,,,,,,
,,don’t know,,,,,,,,,,,,,,,,,
L,Does anything else make the headache worse,,,,,,,,,,,,,,,,Other exacerbating factors,,
,,yes,,,,,,,,,,,,,,,,,
,,,Please give details,,,,,,,,,,,,,,Other exacerbating factor details,,
,,,,text,,,,,,,,,,,,,,,
,,no,,,,,,,,,,,,,,,,,
,,don’t know,,,,,,,,,,,,,,,,,
LMV,Do you have a previous diagnosis of any of the following possible headache related conditions,,,,,,,,,,,,,,,Does the person have a previous diagnosis of any of the following headache related conditions,Previous relevant diagnoses,,
,,Migraine,,,,,,,,,,,,,,,,,
,,Tension Headache,,,,,,,,,,,,,,,,,
,,Cluster Headache,,,,,,,,,,,,,,,,,
,,Neuralgia,,,,,,,,,,,,,,,,,
,,Arthritis in the neck,,,,,,,,,,,,,,,,,
,,Problems with the jaw,,,,,,,,,,,,,,,,,
,,Any other reason,,,,,,,,,,,,,,,,,
T,,,Other Diagnosis,,,,,,,,,,,,,,Other relevant diagnosis,,
,,,,text ,,,,,,,,,,,,,,,
L  ,Have there been any recent symptoms suggestive of having a flu like illness ,,,,,,,,,,,,,,,,History of Flu like Illness,,
,,yes,,,,,,,,,,,,,,,,,
LM,,,Please tick any or all which apply ,,,,,,,,,,,,,,Viral illness symptoms,,
